id,ident,type,name,elevation_ft,continent,iso_country,iso_region,municipality,home_link
7918,14TX,small_airport,Keyes Ranch Airport,1150,NA,US,US-TX,Dripping Springs,
7919,14VA,small_airport,Krens Farm Airport,790,NA,US,US-VA,Hillsboro,
7920,14WA,small_airport,Lz Ranch Airport,240,NA,US,US-WA,Olympia,
7921,14WI,heliport,Cylon Heliport,1071,NA,US,US-WI,New Richmond,
7922,14WS,small_airport,Lakewood Lodge Airport,1365,NA,US,US-WI,Stone Lake,
7923,14WV,heliport,Snowshoe Resort/Topof the World Heliport,4792,NA,US,US-WV,Linwood,
299705,14XA,small_airport,Sherman (Frog Pond) Airport,686,NA,US,US-TX,Sherman,
7924,14XS,small_airport,Isbell Ranch Airport,430,NA,US,US-TX,Davilla,
7925,15A,small_airport,Mark Reynolds/North Mobile County Airport,60,NA,US,US-AL,Creola,
7926,15AK,small_airport,Golden North Airfield,2250,NA,US,US-AK,Cantwell,
7927,15AL,heliport,Highfalls Stagefield Army Heliport,220,NA,US,US-AL,Fort Rucker/Hartford,
7928,15AR,small_airport,Taylor Airport,220,NA,US,US-AR,Brickeys,
7929,15AZ,small_airport,Quail Mesa Ranch Airport,290,NA,US,US-AZ,Quartzsite,
7930,15CA,heliport,Stanford University Hospital Center Heliport,84,NA,US,US-CA,Palo Alto,
7931,15CL,small_airport,Hunt Farms Airport,223,NA,US,US-CA,Merced,
7932,15CO,heliport,Swedish Medical Center Heliport,5374,NA,US,US-CO,Englewood,
7933,15FD,small_airport,Orange Hill Airport,260,NA,US,US-FL,Wausau,
7934,15FL,small_airport,Cannon Creek Airpark,125,NA,US,US-FL,Lake City,
7935,15G,small_airport,Weltzien Skypark Airport,1210,NA,US,US-OH,Wadsworth,
7936,15GA,small_airport,Darla's Airport,328,NA,US,US-GA,Kite,
310040,15IA,small_airport,Stella Airport,625,NA,US,US-IA,Bellvue,
7937,15ID,small_airport,Scanlon Airport,2000,NA,US,US-ID,Coeur D Alene,
7938,15II,heliport,Findlay Heliport,670,NA,US,US-IN,Lafayette,
7939,15IL,small_airport,Gittleson Farms Airport,836,NA,US,US-IL,Franklin Grove,
7940,15IN,small_airport,Bugtown Airport,464,NA,US,US-IN,New Harmony,
7941,15KS,small_airport,Sickler Airstrip,1200,NA,US,US-KS,Emporia,
7942,15KY,small_airport,Brennan Farm Airport,910,NA,US,US-KY,Paris,
7943,15LA,closed,Creole Heliport,11,NA,US,US-LA,Oak Grove,
7944,15LL,small_airport,Cloverleaf Ranch Airport,807,NA,US,US-IL,Tiskilwa,
7945,15LS,heliport,Port of Iberia Heliport,7,NA,US,US-LA,New Iberia,
7946,15MA,small_airport,Canapitsit Airport,10,NA,US,US-MA,Gosnold,
7947,15ME,small_airport,Eagle Field,150,NA,US,US-ME,North Yarmouth,
7948,15MI,heliport,Grant Pad Heliport,638,NA,US,US-MI,Fraser,
7949,15MN,small_airport,Tyler Farms Airport,1185,NA,US,US-MN,Watkins,
7950,15MO,small_airport,Applegate Airport,997,NA,US,US-MO,Queen City,
7951,15MT,small_airport,Saubak Airport,2701,NA,US,US-MT,Lustre,
7952,15N,small_airport,Jenkins Airport,53,NA,US,US-DE,Wyoming,
7953,15NC,small_airport,Dragonfly Field,49,NA,US,US-NC,Ahoskie,
7954,15NE,small_airport,Sindt Airport,1990,NA,US,US-NE,Upland,
7955,15NH,heliport,Nashua Technology Park Heliport,235,NA,US,US-NH,Nashua,
7956,15NJ,heliport,Werner Heliport,7,NA,US,US-NJ,Belford,
7957,15NK,closed,Knox Landing Airport,1845,NA,US,US-NY,Sardinia,
324943,15NR,heliport,Anson Hospital Heliport,331,NA,US,US-NC,Wadesboro,
7958,15NY,heliport,Peninsula Hospital Center Heliport,,NA,US,US-NY,Far Rockaway,
7959,15OH,heliport,Twin City Hospital Heliport,940,NA,US,US-OH,Dennison,
7960,15OI,heliport,Firelands Community Hospital Nr 1 Heliport,599,NA,US,US-OH,Sandusky,
45714,15OK,small_airport,Bluebird Airport,531,NA,US,US-OK,Muskogee,
7961,15OR,heliport,Camp Rilea Heliport,32,NA,US,US-OR,Warrenton,
7962,15PA,small_airport,Cavage Personal Use Airport,1400,NA,US,US-PA,Prompton,
7963,15PN,heliport,Metropolitan Edison Heliport,280,NA,US,US-PA,Reading,
7964,15PS,heliport,Jennersville Hospital Heliport,500,NA,US,US-PA,West Grove,
7965,15S,small_airport,Lester State Ultralightport,1693,NA,US,US-WA,Lester,
301243,15SD,heliport,Watertown / Brownlee Heliport,1720,NA,US,US-SD,,
7966,15TA,small_airport,J R Ranch Airport,1125,NA,US,US-TX,Briggs,
7967,15TE,heliport,Arco High Island Heliport,5,NA,US,US-TX,High Island,
7968,15TN,heliport,Indian Path Medical Center Heliport,1283,NA,US,US-TN,Kingsport,
7969,15TS,heliport,Owens Country Sausage Heliport,629,NA,US,US-TX,Richardson,
7970,15TX,closed,Ed Shadle Airport,1550,NA,US,US-TX,Stephenville,
7971,15VA,small_airport,Fox Acres Airport,450,NA,US,US-VA,Warrenton,
7972,15W,small_airport,Dennis Farms Airport,826,NA,US,US-MI,Laingsburg,
7973,15WA,small_airport,Sunset Airport,156,NA,US,US-WA,Stanwood,
7974,15WI,small_airport,Peterson Field,978,NA,US,US-WI,Oregon,
7975,15XS,small_airport,Toy Airpark,36,NA,US,US-TX,Liverpool,
7977,16A,small_airport,Nunapitchuk Airport,12,NA,US,US-AK,Nunapitchuk,
7978,16AK,small_airport,Gattis Strip,320,NA,US,US-AK,Wasilla,
7979,16AL,heliport,Hooper Stagefield Army Heliport,365,NA,US,US-AL,Fort Rucker/Ozark,
7980,16AR,small_airport,Heifer Creek Ranch Airport,730,NA,US,US-AR,Springfield,
7981,16AZ,small_airport,Yav'pe Ma'ta Airport,4366,NA,US,US-AZ,Skull Valley,
7982,16CA,heliport,Police Pistol Range Heliport,24,NA,US,US-CA,San Francisco,
7983,16CL,heliport,Mother Lode Service Center Heliport,1560,NA,US,US-CA,Angels Camp,
45322,16CO,small_airport,Dry Pen Airport,5331,NA,US,US-CO,Parachute,
46075,16DE,heliport,A.I. Dupont Children's Hospital Heliport,356,NA,US,US-DE,Wilmington,
7984,16FA,small_airport,Little Deer Airport,14,NA,US,US-FL,Ochopee,
7985,16FD,small_airport,Skinners Wholesale Nursery Airport,20,NA,US,US-FL,Crescent City,
7986,16FL,small_airport,J-22 Ranch Airport,200,NA,US,US-FL,Milton,
7987,16GA,heliport,Galleria Heliport,998,NA,US,US-GA,Marietta,
7988,16IA,small_airport,Stangl STOLport,1230,NA,US,US-IA,Coon Rapids,
7989,16ID,heliport,Bear Lake Memorial Hospital Helipad,6000,NA,US,US-ID,Montpelier,
7990,16II,small_airport,Harrington Field,710,NA,US,US-IN,San Pierre,
7991,16IL,small_airport,Harold Bunger Airport,830,NA,US,US-IL,Kirkland,
7992,16IN,heliport,Deaconess Hospital Heliport,390,NA,US,US-IN,Evansville,
7993,16IS,small_airport,Kellums Airport,720,NA,US,US-IL,Goreville,
7994,16K,seaplane_base,Port Alice Seaplane Base,0,NA,US,US-AK,Port Alice,
7995,16KY,small_airport,Praise God Airport,1070,NA,US,US-KY,Carter,
7996,16LA,heliport,Arrow Aviation Company Heliport,25,NA,US,US-LA,Cade,
7997,16LL,heliport,Oak Landing Heliport,870,NA,US,US-IL,Bull Valley,
7998,16LS,closed,Atchafalaya Flying Company Airport,41,NA,US,US-LA,Simmsport,
7999,16MA,heliport,Lawrence General Hospital Heliport,60,NA,US,US-MA,Lawrence,
45462,16MD,small_airport,High Valley Airport,363,NA,US,US-MD,North East,
329353,16ME,heliport,Presque Isle Heliport,631,NA,US,US-ME,Presque Isle,
8000,16MI,small_airport,Barnstormers 5 Airport,823,NA,US,US-MI,Gaines,
8001,16MN,seaplane_base,Baudette Flying Service Seaplane Base,1060,NA,US,US-MN,Baudette,
8002,16MO,small_airport,Findley Field,755,NA,US,US-MO,Beaufort,
8003,16MS,heliport,Iuka Hospital Heliport,610,NA,US,US-MS,Iuka,
8004,16MT,small_airport,Bangart Field,4320,NA,US,US-MT,Roberts,
8005,16NC,small_airport,Lee's Airport,31,NA,US,US-NC,Edenton,
8006,16NE,small_airport,Korver Airport,1390,NA,US,US-NE,Panama,
8007,16NH,seaplane_base,Bossey's Seaplane Base,624,NA,US,US-NH,Meredith,
8008,16NJ,seaplane_base,Hummel Seaplane Base,,NA,US,US-NJ,Island Heights,
8009,16NK,heliport,Delaware Valley Hospital Heliport,1220,NA,US,US-NY,Walton,
8010,16NY,closed,Station 241 Heliport,1380,NA,US,US-NY,Syracuse,
8011,16OH,heliport,Lutheran Hospital Heliport,780,NA,US,US-OH,Cleveland,
8012,16OI,small_airport,Trump Airport,1038,NA,US,US-OH,Greenville,
8013,16OK,closed,Lower Forty Airport,1160,NA,US,US-OK,Harrah,
8014,16OR,heliport,Pape' Bros Inc. Heliport,388,NA,US,US-OR,Coburg,
8015,16PA,small_airport,Gregg Airport,1200,NA,US,US-PA,Eighty Four,
8016,16PN,heliport,Oakdale Army Heliport,1265,NA,US,US-PA,Oakdale,
8017,16S,small_airport,Myrtle Creek Municipal Airport,619,NA,US,US-OR,Myrtle Creek,
8018,16SC,small_airport,Southern Aero Sports Airport,600,NA,US,US-SC,Cross Anchor,
8019,16TA,small_airport,Seven Springs Airport,3500,NA,US,US-TX,Toyahvale,
8020,16TE,small_airport,Holly Lake Ranch Airport,409,NA,US,US-TX,Hawkins,
8021,16TN,heliport,Lincoln Medical Center Heliport,738,NA,US,US-TN,Fayetteville,
8022,16TS,small_airport,Pineridge STOLport,420,NA,US,US-TX,Tyler,
8023,16TX,small_airport,Ratliff Airport,1300,NA,US,US-TX,Stephenville,
8024,16VA,heliport,Smith Heliport,800,NA,US,US-VA,Winchester,
8025,16W,small_airport,Little Goose Lock and Dam Airport,681,NA,US,US-WA,Starbuck,
8026,16WA,small_airport,Tightcliff Airport,1855,NA,US,US-WA,Nine Mile Falls,
8027,16WI,seaplane_base,Lac Vieux Desert Seaplane Base,1690,NA,US,US-WI,Phelps,
8028,16X,small_airport,Propwash Airport,800,NA,US,US-TX,Justin,
326179,16XA,heliport,Texoma Medical Center Hwy 75 Heliport,682,NA,US,US-TX,Denison,
45835,16XS,small_airport,Outlaw Flyers Airport,270,NA,US,US-TX,Conroe,
8029,16Z,seaplane_base,Mc Grath Seaplane Base,325,NA,US,US-AK,Mcgrath,
8030,17AK,heliport,Ketchikan /Temsco H/ Heliport,20,NA,US,US-AK,Ketchikan,
8031,17AL,heliport,Hunt Stagefield Army Heliport,263,NA,US,US-AL,Fort Rucker/Newton,
8032,17AR,small_airport,Bredlow Farm Airport,236,NA,US,US-AR,England,
8033,17AZ,heliport,Gilbert Emergency Hospital Heliport,1350,NA,US,US-AZ,Gilbert,
8034,17CA,heliport,Brookside Hospital Heliport,85,NA,US,US-CA,San Pablo,
8035,17CL,small_airport,Las Trancas Airport,125,NA,US,US-CA,Davenport,
45331,17CO,small_airport,Skylane Ranch Airport,5000,NA,US,US-CO,Berthoud,
8036,17FA,small_airport,Cotton Strip,18,NA,US,US-FL,La Belle,
8037,17FD,heliport,Sheriffs Helistop,120,NA,US,US-FL,Bartow,
8038,17FL,small_airport,Jumbolair-Greystone Airport,100,NA,US,US-FL,Ocala,
8039,17GA,small_airport,Panther Creek Airport,850,NA,US,US-GA,Newnan,
8040,17ID,small_airport,Coyote Ridge Airport,3365,NA,US,US-ID,Midvale,
8041,17II,small_airport,Dreessen Field,706,NA,US,US-IN,Walkerton,
8042,17IN,small_airport,Pruss Airport,890,NA,US,US-IN,Farmers Retreat,
8043,17KS,small_airport,Tevis Airport,1000,NA,US,US-KS,Melvern,
8044,17KY,small_airport,Shannon Field,440,NA,US,US-KY,Sacramento,
8045,17LA,closed,Shell Venice Terminal Heliport,5,NA,US,US-LA,Venice,
8046,17LL,small_airport,Oink Acres Airport,725,NA,US,US-IL,Mahomet,
8047,17LS,small_airport,Yankee Field,45,NA,US,US-LA,Port Barre,
8048,17MA,heliport,Long Hill Heliport,630,NA,US,US-MA,Leominster,
45445,17ME,small_airport,Bresett'S Mountainside Airport,590,NA,US,US-ME,Van Buren,
8049,17MI,heliport,Grace Hospital Heliport,662,NA,US,US-MI,Detroit,
8050,17MN,seaplane_base,Jackson Seaplane Base,1224,NA,US,US-MN,Mc Gregor,
8051,17MO,small_airport,Rgl Field,825,NA,US,US-MO,Montgomery City,
8052,17MS,heliport,River Region Medical Center Heliport,331,NA,US,US-MS,Vicksburg,
8053,17MT,small_airport,Abel Ranch Airport,2900,NA,US,US-MT,Kalispell,
324734,17MU,small_airport,B-B Airfield,1045,NA,US,US-MO,Osborn,
8054,17NC,small_airport,Mitchell Field,23,NA,US,US-NC,Elizabethtown,
8055,17NE,heliport,Jefferson County Memorial Hospital Heliport,1433,NA,US,US-NE,Fairbury,
8056,17NH,heliport,Pomroy Heliport,254,NA,US,US-NH,Londonderry,
8057,17NJ,heliport,New Jersey Steel Helistop,32,NA,US,US-NJ,Sayreville,
8058,17NK,small_airport,Re-Dun Field,1351,NA,US,US-NY,Reading Center,
8059,17NY,heliport,Station 233 Heliport,944,NA,US,US-NY,Stafford,
8060,17OH,small_airport,Kosik Private Airport,855,NA,US,US-OH,Kipton,
8061,17OI,small_airport,Haas Airport,750,NA,US,US-OH,Bainbridge,
8062,17OK,small_airport,J-B Airstrip,1142,NA,US,US-OK,Kremlin,
8063,17OR,small_airport,Glide Aero Airport,980,NA,US,US-OR,Glide,
8064,17PA,heliport,Kelly Heliport,526,NA,US,US-PA,Quakertown,
8065,17PN,heliport,Tobyhanna Army Depot Heliport,1990,NA,US,US-PA,Tobyhanna,
8066,17PS,small_airport,Mountain Crest Airport,1641,NA,US,US-PA,Tidioute,
8067,17S,small_airport,Chehalem Airpark,190,NA,US,US-OR,Newberg,
8068,17SC,small_airport,Carolina Cow Country Airport,680,NA,US,US-SC,Clinton,
328106,17SD,small_airport,Stone's Conservation Airport,1687,NA,US,US-SD,Gary,
8069,17TA,heliport,Heli-Dyne Systems Inc Heliport,500,NA,US,US-TX,Hurst,
8070,17TE,small_airport,Comfort Airpark,1470,NA,US,US-TX,Comfort,
8071,17TN,small_airport,Murphy Field,1720,NA,US,US-TN,Jonesborough,
8072,17TS,heliport,Big Bend Regional Medical Center Heliport,4435,NA,US,US-TX,Alpine,
8073,17TX,small_airport,Kimzey Airport,1100,NA,US,US-TX,Stephenville,
8074,17U,small_airport,Jake Garn Airport,4845,NA,US,US-UT,Eagle Mountain,
8075,17VA,closed,F.B. Fowler Heliport,1150,NA,US,US-VA,Grundy,
8076,17WA,heliport,Roesler Timber Company Heliport,141,NA,US,US-WA,Startup,
8077,17WI,small_airport,Ha-Rail Airport,885,NA,US,US-WI,Lake Mills,
299706,17XA,small_airport,Jacksonville / Hunter Field,580,NA,US,US-TX,Jacksonville,
8078,17XS,small_airport,Quahadi Ranch Airport,1422,NA,US,US-TX,Dublin,
325112,18AA,small_airport,18 Meadows Aerodrome,89,NA,US,US-AK,Haines,
8079,18AK,heliport,North Douglas Heliport,25,NA,US,US-AK,Juneau,
8080,18AL,heliport,Louisville Stagefield Army Heliport,385,NA,US,US-AL,Fort Rucker/Louisville,
8081,18AR,small_airport,Buck Mountain Airport,1450,NA,US,US-AR,Eureka Springs,
8082,18AZ,small_airport,Sky Ranch At Carefree Airport,2568,NA,US,US-AZ,Carefree,
8083,18CA,heliport,Twin Cities Community Hospital Heliport,851,NA,US,US-CA,Templeton,
8084,18CL,small_airport,Bowles Airport,75,NA,US,US-CA,Live Oak,
8085,18CO,heliport,Rangely District Hospital Heliport,5224,NA,US,US-CO,Rangely,
8086,18FA,closed,Tropical Plantation Airport,19,NA,US,US-FL,Palm City,
8087,18FD,small_airport,Skypark Estates Owners Assoc Airport,250,NA,US,US-FL,Baker,
8088,18FL,heliport,Bahia Beach Heliport,6,NA,US,US-FL,Ruskin,
8089,18GA,small_airport,Sleepy Hollow Airport,750,NA,US,US-GA,Social Circle,
8090,18ID,heliport,Elmore Medical Center Heliport,3156,NA,US,US-ID,Mountain Home,
8091,18II,small_airport,Mc Gill Airport,855,NA,US,US-IN,Cicero,
8092,18IL,heliport,Amita Health Medical Center La Grange Heliport,700,NA,US,US-IL,La Grange,
8093,18IN,small_airport,Kester Fly Inn Airport,575,NA,US,US-IN,Farmersburg,
8094,18IS,closed,Allstate South Barrington Plaza Heliport,858,NA,US,US-IL,South Barrington,
8095,18JY,small_airport,Skamokawa East Valley Airport,19,NA,US,US-WA,Skamokawa,
8096,18K,small_airport,Fowler Airport,2483,NA,US,US-KS,Fowler,
8097,18KS,small_airport,Cherokee Strip,1270,NA,US,US-KS,Udall,
8098,18KY,heliport,Marshall County Hospital Heliport,395,NA,US,US-KY,Benton,
8099,18LA,heliport,Camp Beauregard Army National Guard Heliport,125,NA,US,US-LA,Pineville,
8100,18LS,heliport,Omni Mouton Cove Heliport,10,NA,US,US-LA,Abbeville,
8101,18MA,heliport,Holy Family Hospital Heliport,202,NA,US,US-MA,Methuen,
45952,18MD,heliport,Montgomery General Hospital Airport,472,NA,US,US-MD,Olney,
45451,18ME,small_airport,Ruby Airport,216,NA,US,US-ME,Bristol,
8102,18MI,heliport,Vacottage Heliport,840,NA,US,US-MI,Gladwin,
8103,18MN,small_airport,Hines Farm Airport,1283,NA,US,US-MN,Motley,
8104,18MO,small_airport,Gimlin Airport,1380,NA,US,US-MO,Ozark,
8105,18MT,small_airport,Fish Ranch Airport,7200,NA,US,US-MT,Jackson,
8106,18NC,small_airport,Lanni Field,1160,NA,US,US-NC,Lenoir,
8107,18NE,small_airport,Doc's Airport,1640,NA,US,US-NE,Geneva,
8108,18NJ,heliport,Manalapan Township-Village Green Heliport,100,NA,US,US-NJ,Freehold,
8109,18NY,small_airport,Strip in the Woods Airport,500,NA,US,US-NY,Woodstock,
8110,18OH,small_airport,Jer-Mar Airpark,800,NA,US,US-OH,Lagrange,
8111,18OI,small_airport,Boggy Bottoms Airport,575,NA,US,US-OH,Vickery,
8112,18OK,heliport,Comanche County Memorial Hospital Heliport,1142,NA,US,US-OK,Lawton,
8113,18OR,small_airport,Red's Field,190,NA,US,US-OR,Amity,
8114,18PA,small_airport,Slack Airport,275,NA,US,US-PA,Forest Grove,
8115,18PN,small_airport,Spud View Airport,733,NA,US,US-PA,Upper Strasburg,
8116,18SC,small_airport,Connelly Field,570,NA,US,US-SC,Silverstreet,
8117,18TA,small_airport,West Kerr Ranch Airport,2330,NA,US,US-TX,Junction,
8118,18TE,small_airport,Alert Field,390,NA,US,US-TX,Big Sandy,
45789,18TN,heliport,North Valley Medical Center Heliport,784,NA,US,US-TN,Dunlap,
8119,18TS,heliport,Brackenridge Hospital Heliport,519,NA,US,US-TX,Austin,
8120,18TX,small_airport,Flying 'T' Ranch Airport,545,NA,US,US-TX,Caddo Mills,
8121,18VA,heliport,English Heliport,550,NA,US,US-VA,Hurt,
324481,18VT,heliport,Springfield Hospital Heliport,589,NA,US,US-VT,Springfield,
8122,18WA,heliport,Pasco Heliport,700,NA,US,US-WA,Pasco,
8123,18WI,heliport,Leach Farms Heliport,750,NA,US,US-WI,Poy Sippi,
45919,18WV,small_airport,Lynn Airport,1680,NA,US,US-WV,Newburg,
310113,18XA,small_airport,Lantana Ridge Airport,250,NA,US,US-TX,Goliad,
8124,18XS,small_airport,Gardner Farm Airport,3000,NA,US,US-TX,Mc Adoo,
8125,18Y,small_airport,Milaca Municipal Airport,1100,NA,US,US-MN,Milaca,
8126,19AK,small_airport,Icy Bay Airport,50,NA,US,US-AK,Icy Bay,
8127,19AL,heliport,Molinelli Stagefield Army Heliport,490,NA,US,US-AL,Fort Rucker/Ozark,
8128,19AR,small_airport,Naylor field,230,NA,US,US-AR,Naylor,
8129,19AZ,small_airport,Montezuma Airport,3370,NA,US,US-AZ,Camp Verde,
8130,19CA,heliport,Henry Mayo Newhall Memorial Hospital Heliport,1325,NA,US,US-CA,Valencia,
8131,19CL,closed,Palisades Ranch Airport,2510,NA,US,US-CA,Helendale,
8132,19CO,heliport,UCH-MHS Memorial Central Heliport,6155,NA,US,US-CO,Colorado Springs,
8133,19FD,heliport,Osceola Sheriff's Ofc - Bronson Hwy Heliport,66,NA,US,US-FL,Kissimmee,
8134,19FL,heliport,The Villages Heliport,103,NA,US,US-FL,Belleview,
8135,19GA,small_airport,Willow Pond Aviation Inc Airport,868,NA,US,US-GA,Fayetteville,
8136,19IA,small_airport,Ancam Antique Airfield,690,NA,US,US-IA,West Burlington,
322671,19ID,heliport,Race Creek Heliport,3371,NA,US,US-ID,Riggins,
8137,19II,heliport,Henry County Memorial Hospital Heliport,1052,NA,US,US-IN,New Castle,
8138,19IL,small_airport,Eagle Pass Airport,810,NA,US,US-IL,Bloomington,
8139,19IN,small_airport,Clark Airport,880,NA,US,US-IN,Frankfort,
8140,19IS,small_airport,Skillet Fork Farm Airport,430,NA,US,US-IL,Wayne City,
8141,19KS,heliport,Schultz Field,940,NA,US,US-KS,Chanute,
8142,19KY,small_airport,Conrads Airport,940,NA,US,US-KY,Dry Ridge,
8143,19LA,heliport,Region 1 Headquarters-State Police Heliport,70,NA,US,US-LA,Baton Rouge,
8144,19LL,small_airport,Neiner Airport,650,NA,US,US-IL,Manteno,
45436,19LS,heliport,Riverside Medical Center Heliport,146,NA,US,US-LA,Franklinton,
8145,19MA,heliport,Waine Heliport,80,NA,US,US-MA,Nantucket,
8146,19MI,heliport,Mecosta County General Hospital Heliport,911,NA,US,US-MI,Big Rapids,
8147,19MO,heliport,North Patrol Div Station Heliport,955,NA,US,US-MO,Kansas City,
310115,19MT,small_airport,N Bar Ranch Airport,4446,NA,US,US-MT,Grassrange,
8148,19NC,small_airport,Double S Airport,195,NA,US,US-NC,Red Oak,
8149,19ND,small_airport,Breckheimer Airport,1458,NA,US,US-ND,Tolna,
8150,19NE,small_airport,Hoyt Airport,2707,NA,US,US-NE,Mc Cook/Culbertson,
8151,19NH,heliport,Lorden Ii Heliport,700,NA,US,US-NH,New Boston,
8152,19NJ,heliport,American Cyanamid Helistop,101,NA,US,US-NJ,West Windsor,
8153,19NK,small_airport,Riveredge Airpark,378,NA,US,US-NY,Central Square,
8154,19NY,small_airport,Four Seasons Airport,1650,NA,US,US-NY,Reading,
8155,19OH,closed,Harris Corn Field,915,NA,US,US-OH,Litchfield,
8156,19OI,heliport,Airc Helistop,1218,NA,US,US-OH,Wintersville,
8157,19OK,small_airport,Gerhart Airport,940,NA,US,US-OK,Okmulgee,
8158,19OR,small_airport,Nelson Ranch Airport,2000,NA,US,US-OR,Maupin,
8159,19P,seaplane_base,Port Protection Seaplane Base,0,NA,US,US-AK,Port Protection,
8160,19PA,small_airport,Lake Airport,750,NA,US,US-PA,Millville,
45765,19PN,closed,Spooky Nook Heliport,370,NA,US,US-PA,Landisville,
8161,19SC,small_airport,Sexton Airport,593,NA,US,US-SC,Newberry,
8162,19T,seaplane_base,Tan Tar A Resort Seaplane Base,659,NA,US,US-MO,Osage Beach,
8163,19TA,small_airport,Lagrone Ranch Airport,567,NA,US,US-TX,Mc Clendon-Chisholm,
8164,19TE,small_airport,Cut and Shoot Airport,170,NA,US,US-TX,Conroe,
8165,19TN,small_airport,Ferraraccio Field,620,NA,US,US-TN,Clarksville,
8166,19TS,heliport,Kvue-Tv Heliport,780,NA,US,US-TX,Austin,
8167,19TX,small_airport,Woody Mc Clellan Ranch Airport,690,NA,US,US-TX,Temple,
8168,19VA,small_airport,Flying W Airport,1760,NA,US,US-VA,St. Paul,
8169,19WA,small_airport,Key Way Airport,972,NA,US,US-WA,Stevenson,
8170,19WI,small_airport,Erickson Field,1180,NA,US,US-WI,Prairie Farm,
8171,19XS,small_airport,Draggintail Acres Airport,585,NA,US,US-TX,Maypearl,
8172,1A1,small_airport,Green Acres Airport,295,NA,US,US-NY,Livingston,
8173,1A2,small_airport,Arthur Airport,973,NA,US,US-ND,Arthur,
8174,1A8,small_airport,Empire Airport,3990,NA,US,US-NV,Empire,
8175,1AK0,heliport,Craig Cg Heliport,20,NA,US,US-AK,Craig,
8176,1AK1,small_airport,Crevice Creek Airport,840,NA,US,US-AK,Crevice Creek,
8177,1AK2,small_airport,Crosswind Lake Airport,2125,NA,US,US-AK,Crosswind Lake,
8179,1AK4,small_airport,Kenai River Airpark,200,NA,US,US-AK,Soldotna,
8180,1AK5,heliport,Offshore Systems-Kenai Heliport,150,NA,US,US-AK,Nikiski,
8181,1AK6,small_airport,Talachulitna River Airport,282,NA,US,US-AK,Sketna,
8182,1AK7,heliport,Valdez Hospital Heliport,96,NA,US,US-AK,Valdez,
